model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,2,1.4,13,19,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,20,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,21,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,22,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,23,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,24,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,25,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,26,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,27,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,28,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,29,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,30,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,31,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,32,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,33,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,34,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,35,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,36,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,37,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,38,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,39,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,40,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,41,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,42,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,43,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,44,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,45,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,46,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,47,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,48,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,49,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,50,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,51,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,52,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,53,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,54,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,55,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,56,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,57,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,58,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,59,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,60,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,61,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,62,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,63,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,64,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,65,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,66,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,67,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,68,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,69,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,70,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,71,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,72,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,73,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,74,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,75,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,76,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,77,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,78,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,79,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,80,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,81,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,82,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,83,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,84,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,85,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,86,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,87,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,88,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,89,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,90,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,91,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,92,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,93,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,94,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,95,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,96,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,97,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,98,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,99,0.0
distilroberta-base,distilroberta-base,local,2,1.4,13,100,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,0,1.0
distilroberta-base,distilroberta-base,local,2,1.4,14,1,7.0
distilroberta-base,distilroberta-base,local,2,1.4,14,2,7.0
distilroberta-base,distilroberta-base,local,2,1.4,14,3,6.0
distilroberta-base,distilroberta-base,local,2,1.4,14,4,4.0
distilroberta-base,distilroberta-base,local,2,1.4,14,5,2.0
distilroberta-base,distilroberta-base,local,2,1.4,14,6,5.0
distilroberta-base,distilroberta-base,local,2,1.4,14,7,6.0
distilroberta-base,distilroberta-base,local,2,1.4,14,8,2.0
distilroberta-base,distilroberta-base,local,2,1.4,14,9,2.0
distilroberta-base,distilroberta-base,local,2,1.4,14,10,1.0
distilroberta-base,distilroberta-base,local,2,1.4,14,11,3.0
distilroberta-base,distilroberta-base,local,2,1.4,14,12,1.0
distilroberta-base,distilroberta-base,local,2,1.4,14,13,1.0
distilroberta-base,distilroberta-base,local,2,1.4,14,14,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,15,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,16,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,17,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,18,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,19,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,20,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,21,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,22,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,23,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,24,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,25,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,26,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,27,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,28,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,29,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,30,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,31,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,32,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,33,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,34,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,35,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,36,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,37,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,38,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,39,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,40,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,41,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,42,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,43,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,44,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,45,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,46,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,47,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,48,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,49,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,50,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,51,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,52,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,53,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,54,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,55,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,56,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,57,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,58,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,59,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,60,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,61,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,62,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,63,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,64,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,65,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,66,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,67,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,68,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,69,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,70,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,71,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,72,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,73,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,74,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,75,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,76,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,77,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,78,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,79,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,80,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,81,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,82,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,83,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,84,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,85,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,86,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,87,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,88,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,89,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,90,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,91,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,92,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,93,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,94,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,95,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,96,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,97,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,98,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,99,0.0
distilroberta-base,distilroberta-base,local,2,1.4,14,100,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,0,1.0
distilroberta-base,distilroberta-base,local,2,1.4,15,1,1.0
distilroberta-base,distilroberta-base,local,2,1.4,15,2,1.0
distilroberta-base,distilroberta-base,local,2,1.4,15,3,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,4,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,5,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,6,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,7,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,8,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,9,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,10,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,11,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,12,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,13,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,14,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,15,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,16,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,17,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,18,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,19,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,20,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,21,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,22,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,23,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,24,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,25,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,26,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,27,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,28,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,29,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,30,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,31,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,32,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,33,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,34,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,35,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,36,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,37,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,38,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,39,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,40,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,41,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,42,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,43,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,44,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,45,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,46,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,47,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,48,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,49,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,50,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,51,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,52,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,53,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,54,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,55,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,56,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,57,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,58,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,59,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,60,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,61,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,62,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,63,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,64,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,65,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,66,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,67,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,68,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,69,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,70,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,71,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,72,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,73,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,74,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,75,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,76,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,77,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,78,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,79,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,80,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,81,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,82,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,83,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,84,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,85,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,86,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,87,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,88,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,89,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,90,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,91,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,92,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,93,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,94,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,95,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,96,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,97,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,98,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,99,0.0
distilroberta-base,distilroberta-base,local,2,1.4,15,100,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,0,1.0
distilroberta-base,distilroberta-base,local,2,1.5,0,1,3.0
distilroberta-base,distilroberta-base,local,2,1.5,0,2,10.0
distilroberta-base,distilroberta-base,local,2,1.5,0,3,9.0
distilroberta-base,distilroberta-base,local,2,1.5,0,4,11.0
distilroberta-base,distilroberta-base,local,2,1.5,0,5,9.0
distilroberta-base,distilroberta-base,local,2,1.5,0,6,6.0
distilroberta-base,distilroberta-base,local,2,1.5,0,7,2.0
distilroberta-base,distilroberta-base,local,2,1.5,0,8,2.0
distilroberta-base,distilroberta-base,local,2,1.5,0,9,1.0
distilroberta-base,distilroberta-base,local,2,1.5,0,10,1.0
distilroberta-base,distilroberta-base,local,2,1.5,0,11,1.0
distilroberta-base,distilroberta-base,local,2,1.5,0,12,1.0
distilroberta-base,distilroberta-base,local,2,1.5,0,13,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,14,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,15,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,16,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,17,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,18,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,19,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,20,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,21,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,22,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,23,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,24,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,25,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,26,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,27,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,28,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,29,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,30,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,31,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,32,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,33,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,34,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,35,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,36,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,37,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,38,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,39,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,40,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,41,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,42,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,43,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,44,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,45,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,46,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,47,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,48,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,49,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,50,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,51,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,52,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,53,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,54,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,55,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,56,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,57,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,58,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,59,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,60,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,61,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,62,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,63,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,64,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,65,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,66,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,67,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,68,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,69,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,70,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,71,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,72,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,73,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,74,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,75,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,76,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,77,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,78,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,79,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,80,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,81,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,82,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,83,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,84,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,85,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,86,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,87,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,88,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,89,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,90,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,91,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,92,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,93,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,94,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,95,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,96,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,97,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,98,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,99,0.0
distilroberta-base,distilroberta-base,local,2,1.5,0,100,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,0,1.0
distilroberta-base,distilroberta-base,local,2,1.5,1,1,2.0
distilroberta-base,distilroberta-base,local,2,1.5,1,2,3.0
distilroberta-base,distilroberta-base,local,2,1.5,1,3,2.0
distilroberta-base,distilroberta-base,local,2,1.5,1,4,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,5,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,6,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,7,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,8,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,9,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,10,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,11,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,12,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,13,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,14,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,15,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,16,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,17,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,18,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,19,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,20,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,21,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,22,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,23,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,24,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,25,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,26,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,27,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,28,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,29,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,30,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,31,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,32,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,33,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,34,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,35,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,36,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,37,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,38,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,39,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,40,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,41,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,42,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,43,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,44,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,45,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,46,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,47,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,48,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,49,0.0
distilroberta-base,distilroberta-base,local,2,1.5,1,50,0.0
